000013.png,434.41925,383.14728,-624.54877,460.9041,350.68698,-643.1214,476.88278,350.06,-642.8853,492.62912,350.68713,-642.91345,431.9759,351.32864,-588.4887,425.9835,350.26587,-588.649,420.841,348.90158,-588.6541,541.3584,370.11096,-590.08563,465.6796,359.4508,-346.48026,459.98846,421.37402,-596.97345,439.28333,419.6376,-526.42004,657.3333,546.40125,-626.7546,454.64645,503.5342,-123.09742,517.9376,750.8945,-734.5121,348.84277,621.95233,-351.3368,341.64157,639.26324,-735.0,291.15143,591.1583,-833.7975,293.43787,622.89404,-795.38666,256.25244,567.9199,-922.1857,300.7745,585.5377,-788.8298,276.44525,551.3831,-910.46716,319.98273,590.31604,-730.3652,294.4134,556.8067,-845.41144,723.1019,836.06805,-151.76431,594.61334,806.65375,151.57835,583.13055,969.87604,-729.93005,370.7258,835.8213,-29.38868,693.9089,1135.632,-173.14749,504.26028,1004.71985,333.5825,733.3707,1157.6853,-112.778984,550.6437,1035.542,371.35727,631.98126,1258.41,-190.0105,396.30905,1065.2377,338.4069
000014.png,386.0968,363.96463,-546.29156,413.85178,329.3269,-580.67725,427.57065,327.7962,-580.632,441.87204,327.84177,-580.83966,386.23694,333.6823,-518.84766,380.0091,333.94437,-518.968,374.63522,333.7052,-518.91223,490.3484,346.25885,-574.77484,427.44714,341.46194,-305.6476,413.09943,402.6401,-536.74744,391.0227,399.1236,-458.5847,591.2485,544.20105,-658.3742,445.39676,493.41293,-39.724365,417.87698,743.5311,-679.6117,325.29034,618.4208,-249.22278,260.2011,603.3024,-490.62512,243.05792,578.3975,-770.73706,204.37895,573.6168,-531.55347,199.67197,551.01843,-855.86755,222.65918,548.6684,-543.4708,218.04834,534.3646,-849.9233,248.38966,557.4045,-488.57648,238.29758,540.94666,-786.99365,707.91223,860.7853,-171.81813,597.2812,809.5894,171.52412,493.4339,965.0987,-571.7236,348.7386,811.99194,193.91241,646.6894,1152.3702,-118.629585,499.77014,1002.79224,447.6566,694.5985,1187.0691,-62.90165,550.21783,1018.6827,474.5955,561.5118,1269.2263,-39.26824,395.60095,1064.5404,513.0171
000015.png,378.1955,394.3052,-464.49246,396.83133,358.52017,-512.0717,406.89612,357.40952,-512.13007,418.70346,356.48593,-512.44635,381.80383,359.72946,-446.15955,380.22195,359.2024,-446.3269,379.06192,358.2397,-446.36554,475.55212,369.6507,-548.48486,435.54724,363.647,-260.5055,404.90158,430.01398,-468.53302,391.30505,429.0374,-384.71805,578.1525,573.0189,-637.2315,468.96097,513.3144,3.484715,370.35114,759.2472,-619.0886,341.0594,648.72345,-129.04408,231.30989,615.0743,-365.6529,224.86786,587.58936,-540.9928,180.54015,586.8041,-398.9238,187.33846,560.749,-607.56903,200.52197,563.6434,-412.2156,205.4093,547.03357,-606.5927,221.21823,572.9925,-362.7637,222.68932,554.0618,-556.5739,711.2221,906.0375,-179.91968,623.2284,836.70087,179.73698,448.44345,990.9838,-421.20053,365.5603,815.1081,351.18112,627.3941,1197.2816,-43.938732,521.30145,986.3159,613.1374,677.3588,1224.8895,5.8406935,583.6914,1010.88763,643.01086,531.93555,1297.1334,79.18426,443.81604,1075.5737,738.13043
000016.png,367.3467,385.17706,-347.73578,387.29016,349.88068,-414.3813,394.28268,349.0433,-414.56363,402.02768,348.2341,-414.90222,380.31693,349.52832,-328.8315,382.1543,348.28583,-328.95413,384.7601,346.35522,-328.98962,451.32214,361.64075,-534.35315,435.09586,353.8944,-157.76495,392.7834,419.88504,-384.65094,383.08813,420.089,-275.01398,552.72284,586.51984,-660.3019,484.80756,523.45667,104.14191,320.34473,747.4378,-606.80597,335.2812,656.9562,75.348015,189.32722,602.11597,-338.69324,200.408,574.60864,-229.37032,153.33997,570.1253,-392.17377,167.49504,543.58496,-283.41934,173.02298,553.2825,-410.39862,182.31642,530.08734,-297.5469,189.89638,563.62036,-339.02274,200.23424,539.86646,-248.60352,711.6151,956.4187,-212.14992,641.2572,881.24805,212.43518,406.61694,1026.5167,-375.71133,384.7318,833.75165,482.95816,595.6645,1246.9766,-60.423145,561.26526,1038.2611,766.8824,649.0362,1284.2919,-15.597545,599.9562,1041.4167,799.7915,479.4427,1342.3956,54.26888,477.83414,1100.58,899.7965
000017.png,307.2849,379.5675,-280.43768,324.97003,344.82526,-357.84503,329.5542,344.63242,-357.9852,334.688,344.44736,-358.2996,323.90536,342.26178,-264.85455,327.50687,340.2582,-265.0435,331.5547,337.92545,-265.09293,385.9975,357.73608,-513.63995,383.10635,349.25372,-104.536804,331.78198,414.74728,-329.25095,329.52573,414.7866,-210.08221,476.5997,579.6654,-682.3619,467.96207,527.85004,191.13,229.42354,734.537,-553.8559,284.74155,658.5029,166.86975,137.09393,578.6749,-107.27426,170.05937,565.4829,-137.83533,106.64317,546.44324,-136.22707,140.36047,531.9167,-192.79103,131.25513,531.1338,-175.19574,158.1316,516.97906,-189.65143,147.81374,543.54694,-109.52775,170.24261,526.4622,-150.17683,650.6199,985.189,-245.56429,611.6026,905.9119,245.84567,327.87253,1010.8699,-276.96555,363.27994,823.1251,712.9696,524.7998,1252.394,36.915916,511.26315,1037.5016,1072.685,578.96814,1285.1664,82.65449,550.89014,1068.8492,1111.9023,397.18692,1332.4324,177.449,414.39154,1068.8312,1239.358
000018.png,296.92252,370.24188,-263.61752,310.63724,339.67517,-345.6585,315.24976,340.02942,-345.7593,320.434,340.01575,-346.0144,309.66632,337.06958,-252.9342,313.36017,335.59323,-253.15701,317.60107,333.74933,-253.18338,368.7493,349.36426,-511.8895,367.3147,342.09818,-103.74991,320.79315,406.23746,-314.04965,320.27362,405.28906,-195.2937,446.60547,562.7029,-687.3494,473.79898,514.6843,207.13884,191.60287,712.354,-545.7867,283.34015,648.64874,196.00644,124.29313,549.1373,-62.50651,176.57242,536.1084,-66.86902,107.838,512.2814,-87.61106,152.9797,502.6375,-117.136765,135.57608,500.57947,-139.45392,172.99895,488.6936,-98.97069,151.71204,515.4427,-68.69129,185.21632,499.34915,-72.33951,635.18634,966.5234,-263.33878,622.1131,894.6339,263.6982,294.10245,983.9532,-304.54428,373.79382,789.9712,854.1767,482.62677,1234.0034,-73.32154,488.8481,1013.1066,1313.1047,534.24786,1274.8346,-38.31231,511.94757,1063.0801,1361.257,346.9009,1304.0219,1.0591501,376.0763,1060.1024,1476.2954
000019.png,296.7597,323.09045,-214.082,307.86523,290.31503,-302.85852,311.48386,290.94843,-303.00543,315.36655,291.44766,-303.26974,307.53952,288.4286,-221.7375,310.76736,287.7555,-221.93349,314.54236,286.66586,-221.98013,364.1062,304.91083,-489.658,371.177,297.43927,-132.37392,320.14807,361.95007,-267.4677,320.56033,361.83295,-163.06146,410.45657,529.4488,-639.79,500.4825,475.70883,177.26561,157.64926,667.32007,-432.29166,323.66623,615.9884,397.73157,139.3717,503.57346,68.58683,207.87051,507.93503,430.59497,119.268745,458.95038,45.201206,164.05241,461.62073,410.11603,161.65375,458.06232,-19.990993,193.13704,457.50766,407.548,178.69337,472.33862,55.310764,218.74887,476.93256,425.3353,613.89,959.30457,-255.84964,641.2262,886.3253,256.46182,266.7702,950.03235,-199.54239,352.39505,854.2982,801.4104,443.2449,1198.0428,181.67235,478.46957,1066.9188,1272.734,505.54224,1260.7086,235.26372,536.5075,1106.4019,1324.827,310.0802,1262.3163,356.18256,367.42313,1115.3046,1463.2733
000020.png,286.62033,333.6122,-82.55812,288.2718,296.7421,-181.25171,291.21017,296.7976,-181.29703,294.45004,296.79813,-181.43837,290.97568,294.24924,-112.56351,295.64917,292.6022,-112.72309,300.98325,290.75854,-112.84178,339.67636,303.20566,-413.42294,351.7717,295.69382,-108.17081,308.4068,363.13986,-149.71379,312.98837,362.26068,-60.263233,380.77817,512.5156,-531.58936,514.4492,442.91055,148.44788,130.30563,649.1728,-329.77652,356.8513,586.6642,433.14603,126.31863,480.94403,96.023,226.3457,484.37555,516.0162,107.43203,426.6914,78.4439,181.11223,442.02072,499.78128,161.87735,433.82596,16.355639,205.11235,444.3932,487.15048,179.42143,450.47635,81.95554,223.56012,458.13513,509.4405,560.53766,942.96155,-223.52115,642.8317,879.7029,223.4895,229.21776,923.681,-160.98572,409.5581,796.04376,739.93146,404.653,1180.1074,160.92569,524.8991,1043.0609,1173.114,461.80728,1238.4576,207.06874,575.9652,1095.0947,1220.1582,265.0728,1239.9528,321.0601,405.73257,1136.4288,1351.6755
000021.png,298.9542,273.7231,-70.913704,304.95782,243.70033,-172.1656,304.9205,244.81894,-172.1554,305.04422,245.997,-172.20412,315.2966,239.46762,-108.04508,322.91766,237.68349,-108.15457,331.64844,235.77089,-108.226295,336.60284,255.57324,-407.09387,372.71356,245.50082,-125.858,313.25708,307.21744,-135.84691,326.00168,307.03406,-53.960915,344.05685,466.14517,-559.91534,522.561,405.7098,147.54924,121.72796,582.36365,-280.40598,404.5333,510.7124,503.8229,156.9998,427.63098,261.98334,257.47766,433.9982,675.4146,163.95305,383.01556,251.78122,218.34198,397.0142,675.588,196.05356,386.0066,186.65784,240.41647,397.07034,662.70514,206.63835,399.83997,250.30705,253.22202,407.42563,671.0698,525.05084,887.28894,-240.09833,638.90015,835.0002,239.33081,216.28983,871.202,190.3469,483.7306,818.5867,1059.2732,375.01617,1124.7793,423.0431,562.5397,997.13,1437.391,433.56738,1187.9198,465.6215,645.68256,1025.4149,1484.0059,234.52873,1173.7787,591.03424,510.9148,1073.0996,1614.4755
000022.png,347.7928,292.7502,-66.943825,350.14145,261.89105,-160.13057,348.42813,263.31424,-160.10643,346.62192,264.7492,-160.13513,363.82883,257.63855,-106.1243,372.59598,256.05984,-106.226135,382.26575,254.23537,-106.315125,369.54572,277.7909,-376.00903,419.18787,267.51172,-140.15979,355.4234,325.80008,-124.47559,369.35208,325.3732,-55.803013,357.8089,479.81647,-507.38782,562.47253,429.2716,103.96407,158.60725,575.0448,-245.89644,440.78604,545.55005,453.7915,222.33713,438.26804,241.98027,318.79044,449.23288,667.5481,233.61206,402.93378,231.57912,284.13104,419.30228,672.97815,256.79922,405.04407,176.3754,302.6064,418.47025,661.9162,264.37622,417.37454,232.95372,313.9635,431.07983,664.7776,519.24194,893.58325,-206.28088,655.0196,853.4012,205.0745,241.06288,858.03204,410.0121,542.85535,831.7123,1035.4148,377.82318,1113.2157,689.1454,591.8343,991.2727,1362.5165,428.61548,1174.1647,737.3799,679.1507,1035.4861,1405.2035,248.84375,1152.7886,879.2643,561.5389,1067.7302,1528.2471
000023.png,383.3437,275.3109,-24.505518,382.15454,248.36896,-121.3264,376.96967,250.58658,-121.250626,371.34225,252.98532,-121.2666,403.12616,242.3802,-82.51993,413.19565,240.70284,-82.62577,424.04984,239.02307,-82.731575,377.8331,269.64758,-363.7999,450.84146,257.2308,-194.92052,379.89383,311.09592,-90.787155,402.6487,309.47263,-41.578953,354.6012,482.9748,-486.86035,573.94336,429.25534,8.4914665,181.76427,555.5898,-204.10849,467.12665,508.24237,360.79312,263.4006,444.19003,291.71097,326.157,422.37128,617.0783,277.2843,410.46298,287.3576,301.9701,394.94293,621.1255,296.82022,412.30246,233.88559,318.05875,391.02838,617.1277,303.1315,423.09512,282.33627,329.08566,404.7524,617.35345,510.61682,897.612,-192.48053,652.09357,864.23596,191.15582,240.30302,835.31885,487.29227,551.36847,810.1415,1079.3031,360.97797,1103.383,756.53284,604.9407,989.53937,1428.9955,402.9964,1165.4124,806.2812,667.7874,1042.7019,1473.7843,255.3148,1123.4315,963.44104,574.2562,999.9651,1608.8298
000024.png,427.64505,255.00716,58.48149,417.7624,232.45206,-36.473186,409.3804,234.9373,-36.48246,400.50635,237.59468,-36.557487,445.41394,226.86545,-8.268533,456.06293,225.93887,-8.312314,467.0165,225.06369,-8.467156,393.05203,255.20256,-298.28366,484.53937,243.21098,-176.23395,417.86887,288.90106,-16.137407,448.36417,287.40686,19.266336,352.49673,470.30865,-443.94894,580.17017,429.6291,-32.435223,200.47462,541.46814,-240.91252,486.8244,506.06357,256.0707,298.18167,446.99606,149.57814,362.60825,428.7139,515.8718,314.29276,410.91757,141.0689,353.1524,401.90683,533.3098,331.7347,412.89374,104.77285,353.36166,404.16785,529.7909,335.32483,428.19327,144.38751,331.5954,414.4495,517.6646,500.79254,879.9923,-159.31543,643.8829,848.85626,158.31903,252.49338,810.6287,447.3083,598.15045,828.4282,971.1439,358.8045,1085.774,753.56226,642.36566,1009.68097,1330.7933,391.56375,1138.1227,805.82367,658.8475,1061.1714,1377.9647,272.0825,1077.6497,960.424,607.2938,1061.2167,1505.4541
000025.png,441.63898,263.60196,148.05498,428.8495,241.203,55.650803,420.41943,242.9634,55.63446,411.7983,244.9015,55.59444,455.67035,237.79391,73.56518,466.12372,237.40562,73.529076,476.99356,236.71034,73.35866,400.76355,265.9006,-215.44702,493.1661,253.03769,-139.27971,432.48773,293.63828,69.13457,461.35547,292.11615,91.37994,341.14835,467.8949,-368.57086,591.1456,426.12576,-48.96687,228.08064,542.66516,-163.26547,548.3888,493.14725,234.41383,336.93948,468.73846,228.97997,465.18835,444.16113,582.0589,354.7881,445.05182,230.52454,454.9598,442.20154,615.5941,367.5844,445.7226,201.2069,443.0963,430.86496,619.11554,368.9613,452.94193,226.8129,440.10114,432.90857,590.5251,476.4453,870.91174,-128.86736,625.0391,847.04,127.610954,265.60257,798.2729,454.32852,625.7091,831.2277,856.67737,350.55362,1067.9927,688.83966,658.6137,1015.45795,1135.8317,379.09146,1117.9343,733.8369,664.9347,1060.3185,1174.4174,271.81223,1064.5583,901.6834,634.62885,1017.30194,1314.0902
000026.png,462.72363,251.64024,191.35728,449.54694,230.67386,100.619995,440.42947,232.63647,100.624016,431.2042,234.50586,100.64458,476.703,226.72125,119.61178,486.4963,226.1518,119.55719,496.97827,225.24187,119.36514,421.70853,253.4986,-167.34555,514.41876,241.40018,-83.66429,450.55563,282.5607,113.11951,482.89026,281.91736,138.07933,351.15326,446.63754,-318.9055,621.8338,415.61053,-24.781776,277.87262,539.0684,-82.5433,609.7026,574.4763,306.24905,351.5105,462.31293,381.7059,521.3138,512.5996,770.17114,348.69446,440.44324,414.17303,511.95505,506.0686,839.66675,377.29153,434.1142,407.7366,494.23944,494.1474,855.91895,382.80334,444.99838,391.61508,491.87262,496.0526,786.90094,465.62457,857.42737,-92.31576,632.131,840.56995,91.0991,293.7015,764.9915,605.33435,663.65906,729.48145,811.8659,360.1875,1048.679,765.51544,692.9545,1010.50793,1023.7938,385.4454,1097.7191,807.5895,697.99664,1060.2703,1061.2538,289.1569,1036.7104,1030.9192,678.5508,1015.42865,1284.366
000027.png,450.2532,264.70224,344.62863,436.4034,241.61104,245.80566,425.9555,243.32324,245.91237,415.60358,244.98825,246.07616,465.61905,239.22238,245.09328,475.69302,239.26408,244.90334,486.9209,238.93832,244.64142,401.61288,264.53088,-48.00318,501.3876,255.5781,-50.594387,437.95303,295.67935,260.0661,470.28687,295.5551,260.2054,315.9763,457.67923,-105.12524,600.9082,438.74292,-116.967606,316.94608,583.63916,202.4282,601.6256,601.2416,67.802315,394.30298,509.69305,589.5737,523.04956,551.1522,377.30646,397.834,505.1921,613.89667,518.5252,550.448,410.67822,422.0157,489.17188,609.3087,497.4213,536.99615,407.32855,430.1777,491.46365,593.5272,491.4382,537.9429,382.18567,405.85767,877.9976,-13.175003,567.28625,869.8174,12.423672,278.9326,755.04065,777.0387,675.87915,742.29376,824.7443,326.83295,1030.8616,917.6555,666.445,1025.9424,1084.5502,340.12537,1088.4984,958.13574,659.6258,1081.9233,1131.113,316.51233,1037.0939,1174.5349,676.64984,1028.9186,1371.5215
000029.png,579.3933,195.8072,285.92725,566.88104,174.00404,220.45326,556.91815,174.98972,220.50566,546.9568,175.70337,220.57414,593.8997,172.16978,198.06581,602.6555,172.21252,198.02177,611.931,172.2685,197.75642,531.4394,193.87515,32.999146,623.5591,188.58752,-67.619804,565.0625,222.64177,240.42389,594.5815,223.64548,212.0546,433.9167,366.16248,120.19379,689.9674,366.10077,-189.38889,506.26364,438.35428,525.61304,754.5004,471.49432,125.78366,548.59735,351.8026,948.7257,675.8738,384.00073,747.54736,542.43896,343.6001,1020.7082,662.0745,361.9286,811.20374,555.75476,336.03726,1019.20795,649.8912,351.52844,814.31903,566.01685,341.32556,959.7452,651.48364,357.293,764.59796,453.385,764.9833,149.84106,600.8237,780.01447,-151.12161,431.3339,709.3503,1001.9442,780.95044,708.9911,409.54617,413.7398,940.19635,1275.1008,730.7449,975.9818,624.96466,405.86414,985.8231,1315.9714,704.94116,1033.776,664.15796,451.4623,975.1322,1453.509,801.1136,976.1545,826.8339
